	380.000000	0.652890	0.004761	0.003108
	385.213116	0.653199	0.004758	0.003108
	389.727188	0.651016	0.004773	0.003107
	394.245560	0.650968	0.004774	0.003107
	398.758729	0.651607	0.004766	0.003105
	403.274236	0.655162	0.004726	0.003096
	407.788732	0.656807	0.004741	0.003114
	412.301545	0.655471	0.004766	0.003124
	416.814437	0.655376	0.004746	0.003110
	421.327784	0.657111	0.004752	0.003123
	425.840566	0.657081	0.004756	0.003125
	430.358631	0.654508	0.004761	0.003116
	434.872941	0.654810	0.004760	0.003117
	439.387919	0.652923	0.004767	0.003113
	443.902877	0.650716	0.004770	0.003104
